Chromosome	Start	End	GC_Content
Chr7	3500001	4000001	43.8594
Chr7	4000001	4500001	42.8886
Chr7	4500001	5000001	43.1928
Chr7	5000001	5500001	43.492799999999995
Chr7	5500001	6000001	42.3716
Chr7	6000001	6500001	41.3034
Chr7	6500001	7000001	42.305
Chr7	7000001	7500001	42.7864
Chr7	7500001	8000001	43.5518
Chr7	8000001	8500001	42.8796
Chr7	8500001	9000001	43.101800000000004
Chr7	9000001	9500001	43.0754
Chr7	9500001	10000001	43.726
Chr7	10000001	10500001	41.887
Chr7	10500001	11000001	42.122
Chr7	11000001	11500001	42.4566
Chr7	11500001	12000001	41.9634
Chr7	12000001	12500001	42.239599999999996
Chr7	12500001	13000001	43.1944
Chr7	13000001	13500001	43.5984
Chr7	13500001	14000001	43.528
Chr7	14000001	14500001	43.819599999999994
Chr7	14500001	15000001	43.1406
Chr7	15000001	15500001	42.3822
Chr7	15500001	16000001	43.2336
Chr7	16000001	16500001	43.4854
Chr7	16500001	17000001	42.3216
Chr7	17000001	17500001	42.5458
Chr7	17500001	18000001	42.2124
Chr7	18000001	18500001	43.612
Chr7	18500001	19000001	43.0646
Chr7	19000001	19500001	44.4182
Chr7	19500001	20000001	44.790600000000005
Chr7	20000001	20500001	44.1814
Chr7	20500001	21000001	43.555
Chr7	21000001	21500001	43.6728
Chr7	21500001	22000001	43.219
Chr7	22000001	22500001	42.718
Chr7	22500001	23000001	42.2188
Chr7	23000001	23500001	42.2308
Chr7	23500001	24000001	42.8256
Chr7	24000001	24500001	42.5012
Chr7	24500001	25000001	43.6932
Chr7	25000001	25500001	43.3764
Chr7	25500001	26000001	42.9776
Chr7	26000001	26500001	42.7236
Chr7	26500001	27000001	43.077
Chr7	27000001	27500001	43.364599999999996
Chr7	27500001	28000001	41.903400000000005
Chr7	28000001	28500001	42.8524
Chr7	28500001	29000001	42.055
Chr7	29000001	29500001	43.1186
Chr7	29500001	30000001	43.1804
Chr7	30000001	30500001	43.5436
Chr7	30500001	31000001	43.175200000000004
Chr7	31000001	31500001	43.6872
Chr7	31500001	32000001	43.4502
Chr7	32000001	32500001	42.349
Chr7	32500001	33000001	43.248799999999996
Chr7	33000001	33500001	43.208
Chr7	33500001	34000001	42.782599999999995
Chr7	34000001	34500001	43.462
Chr7	34500001	35000001	43.0282
Chr7	35000001	35500001	43.497
Chr7	35500001	36000001	42.3964
Chr7	36000001	36500001	43.607
Chr7	36500001	37000001	43.7226
Chr7	37000001	37500001	43.7376
Chr7	37500001	38000001	43.5218
Chr7	38000001	38500001	44.290800000000004
Chr7	38500001	39000001	44.7476
Chr7	39000001	39500001	44.452799999999996
Chr7	39500001	40000001	43.608200000000004
Chr7	40000001	40500001	44.6416
Chr7	40500001	41000001	42.4994
Chr7	41000001	41500001	42.3412
Chr7	41500001	42000001	42.4388
Chr7	42000001	42500001	41.704
Chr7	42500001	43000001	42.5688
Chr7	43000001	43500001	42.2742
Chr7	43500001	44000001	41.983599999999996
Chr7	44000001	44500001	41.5642
Chr7	44500001	45000001	42.8144
Chr7	45000001	45500001	42.565
Chr7	45500001	46000001	41.9974
Chr7	46000001	46500001	41.6978
Chr7	46500001	47000001	41.9744
Chr7	47000001	47500001	42.4098
Chr7	47500001	48000001	43.0386
Chr7	48000001	48500001	42.355
Chr7	48500001	49000001	42.4796
Chr7	49000001	49500001	42.559999999999995
Chr7	49500001	50000001	42.5786
Chr7	50000001	50500001	42.3938
Chr7	50500001	51000001	41.6518
Chr7	51000001	51500001	42.6216
Chr7	51500001	52000001	41.2504
Chr7	52000001	52500001	42.1694
Chr7	52500001	53000001	41.016799999999996
Chr7	53000001	53500001	42.1322
Chr7	53500001	54000001	42.674800000000005
Chr7	54000001	54500001	42.4726
Chr7	54500001	55000001	42.6332
Chr7	55000001	55500001	42.342600000000004
Chr7	55500001	56000001	41.8476
Chr7	56000001	56500001	42.8152
Chr7	56500001	57000001	43.0496
Chr7	57000001	57500001	42.25
Chr7	57500001	58000001	42.545
Chr7	58000001	58500001	44.303599999999996
Chr7	58500001	59000001	43.431799999999996
Chr7	59000001	59500001	43.2216
Chr7	59500001	60000001	42.4618
Chr7	60000001	60500001	43.636399999999995
Chr7	60500001	61000001	43.3744
Chr7	61000001	61500001	44.1768
Chr7	61500001	62000001	44.4554
Chr7	62000001	62500001	44.8952
Chr7	62500001	63000001	45.3576
Chr7	63000001	63500001	46.2652
Chr7	63500001	63778719	48.821748146872466
Chr8	1	500001	54.537400000000005
Chr8	500001	1000001	53.4296
Chr8	1000001	1500001	46.7704
Chr8	1500001	2000001	44.162800000000004
Chr8	2000001	2500001	46.4798
Chr8	2500001	3000001	46.3426
Chr8	3000001	3500001	45.5036
Chr8	3500001	4000001	46.3348
Chr8	4000001	4500001	44.9236
Chr8	4500001	5000001	45.4656
Chr8	5000001	5500001	45.3614
Chr8	5500001	6000001	45.730599999999995
Chr8	6000001	6500001	46.88
Chr8	6500001	7000001	46.377
Chr8	7000001	7500001	46.1812
Chr8	7500001	8000001	45.7848
Chr8	8000001	8500001	45.83
Chr8	8500001	9000001	46.9352
Chr8	9000001	9500001	46.3554
Chr8	9500001	10000001	48.0074
Chr8	10000001	10500001	48.7582
Chr8	10500001	11000001	48.8448
Chr8	11000001	11500001	44.351800000000004
Chr8	11500001	12000001	45.69
Chr8	12000001	12500001	46.2284
Chr8	12500001	13000001	43.9384
Chr8	13000001	13500001	43.4782
Chr8	13500001	14000001	43.473600000000005
Chr8	14000001	14500001	41.937400000000004
Chr8	14500001	15000001	44.36
Chr8	15000001	15500001	46.9816
Chr8	15500001	16000001	47.333
Chr8	16000001	16500001	44.6002
Chr8	16500001	17000001	44.385400000000004
Chr8	17000001	17500001	42.3512
Chr8	17500001	18000001	43.49
Chr8	18000001	18500001	42.2266
Chr8	18500001	19000001	43.153200000000005
Chr8	19000001	19500001	44.623400000000004
Chr8	19500001	20000001	45.202
Chr8	20000001	20500001	44.525
Chr8	20500001	21000001	44.8438
Chr8	21000001	21500001	44.431599999999996
Chr8	21500001	22000001	43.9296
Chr8	22000001	22500001	44.4094
Chr8	22500001	23000001	45.231
Chr8	23000001	23500001	43.424
Chr8	23500001	24000001	44.8576
Chr8	24000001	24500001	44.903999999999996
Chr8	24500001	25000001	44.1986
Chr8	25000001	25500001	44.7838
Chr8	25500001	26000001	44.418
Chr8	26000001	26500001	44.957
Chr8	26500001	27000001	43.84
Chr8	27000001	27500001	44.2002
Chr8	27500001	28000001	44.921
Chr8	28000001	28500001	44.4824
Chr8	28500001	29000001	44.512
Chr8	29000001	29500001	43.1842
Chr8	29500001	30000001	43.5026
Chr8	30000001	30500001	43.4274
Chr8	30500001	31000001	43.6274
Chr8	31000001	31500001	43.4948
Chr8	31500001	32000001	43.312
Chr8	32000001	32500001	43.5908
Chr8	32500001	33000001	42.887
Chr8	33000001	33500001	42.904599999999995
Chr8	33500001	34000001	43.4406
Chr8	34000001	34500001	43.2114
Chr8	34500001	35000001	43.942
Chr8	35000001	35500001	44.4274
Chr8	35500001	36000001	43.297999999999995
Chr8	36000001	36500001	42.14
Chr8	36500001	37000001	43.940400000000004
Chr8	37000001	37500001	44.5244
Chr8	37500001	38000001	45.0324
Chr8	38000001	38500001	43.254599999999996
Chr8	38500001	39000001	44.212
Chr8	39000001	39500001	43.8292
Chr8	39500001	40000001	43.4822
Chr8	40000001	40500001	42.0958
Chr8	40500001	41000001	42.9548
Chr8	41000001	41500001	43.3176
Chr8	41500001	42000001	42.8908
Chr8	42000001	42500001	41.7318
Chr8	42500001	43000001	41.9056
Chr8	43000001	43500001	43.764399999999995
Chr8	43500001	44000001	43.3066
Chr8	44000001	44500001	43.5878
Chr8	44500001	45000001	43.53
Chr8	45000001	45500001	44.2284
Chr8	45500001	46000001	45.0322
Chr8	46000001	46500001	44.4596
Chr8	46500001	47000001	44.9046
Chr8	47000001	47500001	44.239200000000004
Chr8	47500001	48000001	43.3142
Chr8	48000001	48500001	44.2344
Chr8	48500001	49000001	44.3418
Chr8	49000001	49500001	44.4202
Chr8	49500001	50000001	46.7186
Chr8	50000001	50500001	47.4978
Chr8	50500001	51000001	46.455999999999996
Chr8	51000001	51500001	46.7346
Chr8	51500001	52000001	50.2548
Chr8	52000001	52500001	51.368199999999995
Chr8	52500001	53000001	54.153
Chr8	53000001	53019942	48.85411965297628
Chr9	1	500001	47.198
Chr9	500001	1000001	46.3644
Chr9	1000001	1500001	45.5992
Chr9	1500001	2000001	47.1348
Chr9	2000001	2500001	46.6162
Chr9	2500001	3000001	45.6038
Chr9	3000001	3500001	45.0144
Chr9	3500001	4000001	45.583800000000004
Chr9	4000001	4500001	45.4878
Chr9	4500001	5000001	44.089
Chr9	5000001	5500001	46.7252
Chr9	5500001	6000001	47.5142
Chr9	6000001	6500001	46.7132
Chr9	6500001	7000001	46.034000000000006
Chr9	7000001	7500001	47.0202
Chr9	7500001	8000001	45.0448
Chr9	8000001	8500001	45.1538
Chr9	8500001	9000001	46.297399999999996
Chr9	9000001	9500001	46.4666
Chr9	9500001	10000001	47.666599999999995
Chr9	10000001	10500001	50.1018
Chr9	10500001	11000001	50.928
Chr9	11000001	11500001	54.5606
Chr9	11500001	12000001	48.9178
Chr9	12000001	12500001	45.8434
Chr9	12500001	13000001	46.0994
Chr9	13000001	13500001	45.9024
Chr9	13500001	14000001	46.446799999999996
Chr9	14000001	14500001	47.4598
Chr9	14500001	15000001	45.284400000000005
Chr9	15000001	15500001	48.086400000000005
Chr9	15500001	16000001	48.2172
Chr9	16000001	16500001	46.9128
Chr9	16500001	17000001	45.3518
Chr9	17000001	17500001	45.4192
Chr9	17500001	18000001	45.036
Chr9	18000001	18500001	44.919799999999995
Chr9	18500001	19000001	44.967
Chr9	19000001	19500001	46.0356
Chr9	19500001	20000001	45.2212
Chr9	20000001	20500001	51.258199999999995
Chr9	20500001	21000001	48.8746
Chr9	21000001	21500001	48.0626
Chr9	21500001	22000001	47.5932
Chr9	22000001	22500001	46.525
Chr9	22500001	23000001	44.0934
Chr9	23000001	23500001	45.7962
Chr9	23500001	24000001	43.9552
Chr9	24000001	24500001	43.3592
Chr9	24500001	25000001	43.5508
Chr9	25000001	25500001	43.1386
Chr9	25500001	26000001	43.147400000000005
Chr9	26000001	26500001	43.0676
Chr9	26500001	27000001	42.59
Chr9	27000001	27500001	41.8078
Chr9	27500001	28000001	43.111
Chr9	28000001	28500001	43.4468
Chr9	28500001	29000001	43.3094
Chr9	29000001	29500001	42.5774
Chr9	29500001	30000001	43.4846
Chr9	30000001	30500001	43.7628
Chr9	30500001	31000001	41.4126
Chr9	31000001	31500001	42.0158
Chr9	31500001	32000001	42.5852
Chr9	32000001	32500001	44.0986
Chr9	32500001	33000001	46.0522
Chr9	33000001	33500001	43.545
Chr9	33500001	34000001	42.742799999999995
Chr9	34000001	34500001	43.1004
Chr9	34500001	35000001	42.805
Chr9	35000001	35500001	43.0926
Chr9	35500001	36000001	44.035999999999994
Chr9	36000001	36500001	44.743
Chr9	36500001	37000001	45.184000000000005
Chr9	37000001	37500001	46.739999999999995
Chr9	37500001	37978314	47.012939225988006
Chr10	1	500001	51.2858
Chr10	500001	1000001	49.106
Chr10	1000001	1500001	47.514
Chr10	1500001	2000001	45.6768
Chr10	2000001	2500001	48.2108
Chr10	2500001	3000001	49.196
Chr10	3000001	3500001	48.620999999999995
Chr10	3500001	4000001	46.765
Chr10	4000001	4500001	46.5278
Chr10	4500001	5000001	47.36
Chr10	5000001	5500001	46.7506
Chr10	5500001	6000001	45.7956
Chr10	6000001	6500001	47.3054
Chr10	6500001	7000001	46.3054
Chr10	7000001	7500001	46.7334
Chr10	7500001	8000001	45.583800000000004
Chr10	8000001	8500001	45.6452
Chr10	8500001	9000001	44.1498
Chr10	9000001	9500001	44.974799999999995
Chr10	9500001	10000001	44.901
Chr10	10000001	10500001	45.0998
Chr10	10500001	11000001	45.3202
Chr10	11000001	11500001	44.8166
Chr10	11500001	12000001	44.522800000000004
Chr10	12000001	12500001	45.480199999999996
Chr10	12500001	13000001	46.068
Chr10	13000001	13500001	47.05
Chr10	13500001	14000001	47.4484
Chr10	14000001	14500001	45.5482
Chr10	14500001	15000001	46.2044
Chr10	15000001	15500001	43.7214
Chr10	15500001	16000001	44.2166
Chr10	16000001	16500001	46.875
Chr10	16500001	17000001	46.590199999999996
Chr10	17000001	17500001	48.6386
Chr10	17500001	18000001	46.6338
Chr10	18000001	18500001	48.1688
Chr10	18500001	19000001	48.7444
Chr10	19000001	19500001	46.6404
Chr10	19500001	20000001	46.3626
Chr10	20000001	20500001	46.3434
Chr10	20500001	21000001	48.2356
Chr10	21000001	21500001	49.8908
Chr10	21500001	22000001	51.2296
Chr10	22000001	22500001	56.093
Chr10	22500001	23000001	53.172399999999996
Chr10	23000001	23371246	53.73809748279438
Chr11	1	500001	54.927800000000005
Chr11	500001	1000001	52.666199999999996
Chr11	1000001	1500001	47.5366
Chr11	1500001	2000001	46.4154
Chr11	2000001	2500001	47.374
Chr11	2500001	3000001	47.8194
Chr11	3000001	3500001	45.599000000000004
Chr11	3500001	4000001	44.1532
Chr11	4000001	4500001	44.1846
Chr11	4500001	5000001	45.0994
Chr11	5000001	5500001	44.040600000000005
Chr11	5500001	6000001	44.2826
Chr11	6000001	6500001	43.7554
Chr11	6500001	7000001	44.907799999999995
Chr11	7000001	7500001	43.376999999999995
Chr11	7500001	8000001	44.253
Chr11	8000001	8500001	42.3686
Chr11	8500001	9000001	44.3696
Chr11	9000001	9500001	44.0876
Chr11	9500001	10000001	45.189800000000005
Chr11	10000001	10500001	44.5256
Chr11	10500001	11000001	44.7796
Chr11	11000001	11500001	45.7354
Chr11	11500001	12000001	44.7832
Chr11	12000001	12500001	44.1896
Chr11	12500001	13000001	45.2034
Chr11	13000001	13500001	45.928799999999995
Chr11	13500001	14000001	45.1256
Chr11	14000001	14500001	43.7286
Chr11	14500001	15000001	44.1978
Chr11	15000001	15500001	48.8598
Chr11	15500001	16000001	51.91519999999999
Chr11	16000001	16500001	48.225
Chr11	16500001	17000001	47.8408
Chr11	17000001	17500001	46.22
Chr11	17500001	18000001	48.4134
Chr11	18000001	18500001	47.7414
Chr11	18500001	19000001	47.370000000000005
Chr11	19000001	19500001	46.5738
Chr11	19500001	20000001	46.546
Chr11	20000001	20500001	45.8706
Chr11	20500001	21000001	45.78
Chr11	21000001	21500001	44.8092
Chr11	21500001	21874651	44.98038168957694
Chr12	1	500001	51.9496
Chr12	500001	1000001	48.5448
Chr12	1000001	1500001	46.257999999999996
Chr12	1500001	2000001	45.6594
Chr12	2000001	2500001	46.2422
Chr12	2500001	3000001	45.0092
Chr12	3000001	3500001	45.2226
Chr12	3500001	4000001	43.3536
Chr12	4000001	4500001	44.074999999999996
Chr12	4500001	5000001	43.2392
Chr12	5000001	5500001	44.327
Chr12	5500001	6000001	47.7166
Chr12	6000001	6500001	48.465399999999995
Chr12	6500001	7000001	46.1582
Chr12	7000001	7500001	43.732
Chr12	7500001	8000001	41.727
Chr12	8000001	8500001	43.275200000000005
Chr12	8500001	9000001	43.1854
Chr12	9000001	9500001	42.9618
Chr12	9500001	10000001	43.6026
Chr12	10000001	10500001	43.4094
Chr12	10500001	11000001	43.525000000000006
Chr12	11000001	11500001	45.394
Chr12	11500001	12000001	43.7164
Chr12	12000001	12500001	44.1444
Chr12	12500001	13000001	44.2472
Chr12	13000001	13500001	44.574200000000005
Chr12	13500001	14000001	44.458
Chr12	14000001	14500001	44.812400000000004
Chr12	14500001	15000001	45.413599999999995
Chr12	15000001	15500001	44.7146
Chr12	15500001	16000001	47.644999999999996
Chr12	16000001	16500001	48.5186
Chr12	16500001	17000001	53.0636
Chr12	17000001	17500001	57.071600000000004
Chr12	17500001	17641550	50.74426523677313
Chr13	1	500001	47.728
Chr13	500001	1000001	47.3748
Chr13	1000001	1500001	46.4996
Chr13	1500001	2000001	49.0556
Chr13	2000001	2500001	44.5244
Chr13	2500001	3000001	47.3322
Chr13	3000001	3500001	47.177
Chr13	3500001	4000001	49.4552
Chr13	4000001	4500001	47.7524
Chr13	4500001	5000001	49.9308
Chr13	5000001	5500001	54.409
Chr13	5500001	6000001	46.0372
Chr13	6000001	6500001	45.9654
Chr13	6500001	7000001	45.8756
Chr13	7000001	7500001	44.272600000000004
Chr13	7500001	8000001	45.0978
Chr13	8000001	8500001	46.2174
Chr13	8500001	9000001	46.1602
Chr13	9000001	9500001	47.300799999999995
Chr13	9500001	10000001	46.2896
Chr13	10000001	10500001	51.0768
Chr13	10500001	11000001	53.230599999999995
Chr13	11000001	11500001	50.4832
Chr13	11500001	12000001	48.8628
Chr13	12000001	12500001	47.772
Chr13	12500001	13000001	46.779199999999996
Chr13	13000001	13500001	47.5522
Chr13	13500001	14000001	46.7312
Chr13	14000001	14500001	46.115
Chr13	14500001	15000001	45.6956
Chr13	15000001	15500001	43.4094
Chr13	15500001	16000001	45.1114
Chr13	16000001	16500001	44.4704
Chr13	16500001	17000001	45.405
Chr13	17000001	17051481	52.46697746697747
Chr14	1	500001	55.227000000000004
Chr14	500001	1000001	53.108200000000004
Chr14	1000001	1500001	49.431000000000004
Chr14	1500001	2000001	45.184400000000004
Chr14	2000001	2500001	47.9662
Chr14	2500001	3000001	47.659
Chr14	3000001	3500001	47.2624
Chr14	3500001	4000001	48.6816
Chr14	4000001	4500001	48.8878
Chr14	4500001	5000001	46.900999999999996
Chr14	5000001	5500001	48.615
Chr14	5500001	6000001	45.8846
Chr14	6000001	6500001	47.542
Chr14	6500001	7000001	46.0476
Chr14	7000001	7500001	45.979
Chr14	7500001	8000001	46.25
Chr14	8000001	8500001	45.1558
Chr14	8500001	9000001	46.377
Chr14	9000001	9500001	46.1342
Chr14	9500001	10000001	50.4958
Chr14	10000001	10500001	51.9054
Chr14	10500001	10970200	50.98564650286368
Chr15	1	500001	49.7018
Chr15	500001	1000001	50.156
Chr15	1000001	1500001	47.886
Chr15	1500001	2000001	48.0536
Chr15	2000001	2500001	49.6176
Chr15	2500001	3000001	52.0644
Chr15	3000001	3500001	49.3744
Chr15	3500001	4000001	47.8694
Chr15	4000001	4500001	47.8314
Chr15	4500001	5000001	48.211
Chr15	5000001	5500001	47.522999999999996
Chr15	5500001	6000001	47.7064
Chr15	6000001	6500001	49.4674
Chr15	6500001	7000001	48.971399999999996
Chr15	7000001	7500001	48.0512
Chr15	7500001	8000001	47.200199999999995
Chr15	8000001	8500001	47.9298
Chr15	8500001	9000001	48.768
Chr15	9000001	9500001	50.8162
Chr15	9500001	10000001	52.007999999999996
Chr15	10000001	10500001	55.020199999999996
Chr15	10500001	10901850	54.20269802836388
Chr16	1	500001	55.084599999999995
Chr16	500001	1000001	53.0562
Chr16	1000001	1500001	49.9216
Chr16	1500001	2000001	50.417
Chr16	2000001	2500001	55.39960000000001
Chr16	2500001	3000001	54.187200000000004
Chr16	3000001	3500001	52.924400000000006
Chr16	3500001	4000001	52.1216
Chr16	4000001	4500001	49.8342
Chr16	4500001	5000001	51.0672
Chr16	5000001	5500001	50.9798
Chr16	5500001	6000001	50.627599999999994
Chr16	6000001	6500001	48.7346
Chr16	6500001	7000001	47.900999999999996
Chr16	7000001	7500001	50.2352
Chr16	7500001	8000001	51.035399999999996
Chr16	8000001	8500001	52.1208
Chr16	8500001	8873110	51.40562141358156
scaffold_17	1	151290	68.08029665078095
scaffold_18	1	35280	47.58921738144505
scaffold_19	1	34638	68.0110864104859
scaffold_21	1	20093	38.542703563607404
